pool_id,source_scheme_id,group,teams,topsis_score
P0097,S0068,G01,云和县、三门县、杭州市、平阳县,0.569695
P0097,S0068,G02,苍南县、东阳市、松阳县、玉环市,0.569695
P0097,S0068,G03,永康市、缙云县、桐庐县、衢州市,0.569695
P0097,S0068,G04,嘉兴市、德清县、温岭市、龙游县,0.569695
P0097,S0068,G05,慈溪市、常山县、遂昌县、湖州市,0.569695
P0097,S0068,G06,绍兴市、余姚市、文成县、建德市,0.569695
P0097,S0068,G07,金华市、新昌县、庆元县、淳安县,0.569695
P0097,S0068,G08,长兴县、泰顺县、嵊州市、舟山市,0.569695
P0097,S0068,G09,青田县、临海市、义乌市、瑞安市,0.569695
P0097,S0068,G10,武义县、乐清市、海宁市、安吉县,0.569695
P0097,S0068,G11,丽水市、平湖市、龙港市、象山县,0.569695
P0097,S0068,G12,兰溪市、嘉善县、岱山县、永嘉县,0.569695
P0097,S0068,G13,温州市、宁海县、江山市、仙居县,0.569695
P0097,S0068,G14,开化县、景宁畲族自治县、台州市、嵊泗县,0.569695
P0097,S0068,G15,诸暨市、磐安县、海盐县、天台县,0.569695
P0097,S0068,G16,宁波市、龙泉市、浦江县、桐乡市,0.569695
P0098,S0071,G01,德清县、景宁畲族自治县、文成县、慈溪市,0.569448
P0098,S0071,G02,宁波市、嵊泗县、缙云县、江山市,0.569448
P0098,S0071,G03,杭州市、开化县、兰溪市、苍南县,0.569448
P0098,S0071,G04,平湖市、余姚市、天台县、遂昌县,0.569448
P0098,S0071,G05,湖州市、龙游县、象山县、龙泉市,0.569448
P0098,S0071,G06,安吉县、三门县、嵊州市、宁海县,0.569448
P0098,S0071,G07,平阳县、温岭市、海宁市、绍兴市,0.569448
P0098,S0071,G08,嘉兴市、永嘉县、岱山县、永康市,0.569448
P0098,S0071,G09,桐庐县、义乌市、青田县、舟山市,0.569448
P0098,S0071,G10,诸暨市、泰顺县、云和县、淳安县,0.569448
P0098,S0071,G11,丽水市、嘉善县、临海市、磐安县,0.569448
P0098,S0071,G12,东阳市、龙港市、桐乡市、庆元县,0.569448
P0098,S0071,G13,仙居县、瑞安市、建德市、金华市,0.569448
P0098,S0071,G14,衢州市、武义县、长兴县、玉环市,0.569448
P0098,S0071,G15,乐清市、海盐县、台州市、新昌县,0.569448
P0098,S0071,G16,松阳县、常山县、温州市、浦江县,0.569448
P0099,S0066,G01,绍兴市、景宁畲族自治县、海宁市、建德市,0.569272
P0099,S0066,G02,乐清市、武义县、嘉兴市、象山县,0.569272
P0099,S0066,G03,温州市、龙泉市、安吉县、永康市,0.569272
P0099,S0066,G04,杭州市、浦江县、岱山县、文成县,0.569272
P0099,S0066,G05,仙居县、永嘉县、嘉善县、嵊州市,0.569272
P0099,S0066,G06,平阳县、兰溪市、云和县、长兴县,0.569272
P0099,S0066,G07,磐安县、余姚市、湖州市、桐庐县,0.569272
P0099,S0066,G08,龙游县、慈溪市、泰顺县、嵊泗县,0.569272
P0099,S0066,G09,玉环市、开化县、苍南县、遂昌县,0.569272
P0099,S0066,G10,衢州市、平湖市、青田县、宁海县,0.569272
P0099,S0066,G11,丽水市、新昌县、天台县、江山市,0.569272
P0099,S0066,G12,缙云县、义乌市、龙港市、台州市,0.569272
P0099,S0066,G13,松阳县、东阳市、三门县、桐乡市,0.569272
P0099,S0066,G14,温岭市、瑞安市、金华市、常山县,0.569272
P0099,S0066,G15,诸暨市、海盐县、临海市、宁波市,0.569272
P0099,S0066,G16,淳安县、庆元县、德清县、舟山市,0.569272
P0100,S0168,G01,天台县、龙游县、杭州市、泰顺县,0.568749
P0100,S0168,G02,东阳市、余姚市、淳安县、青田县,0.568749
P0100,S0168,G03,桐乡市、缙云县、仙居县、磐安县,0.568749
P0100,S0168,G04,永康市、建德市、安吉县、遂昌县,0.568749
P0100,S0168,G05,衢州市、桐庐县、新昌县、景宁畲族自治县,0.568749
P0100,S0168,G06,义乌市、丽水市、海盐县、龙港市,0.568749
P0100,S0168,G07,舟山市、乐清市、宁海县、平湖市,0.568749
P0100,S0168,G08,宁波市、岱山县、温岭市、文成县,0.568749
P0100,S0168,G09,温州市、慈溪市、嘉善县、嵊泗县,0.568749
P0100,S0168,G10,台州市、象山县、松阳县、苍南县,0.568749
P0100,S0168,G11,玉环市、浦江县、云和县、诸暨市,0.568749
P0100,S0168,G12,永嘉县、武义县、临海市、绍兴市,0.568749
P0100,S0168,G13,开化县、海宁市、龙泉市、湖州市,0.568749
P0100,S0168,G14,江山市、金华市、嵊州市、三门县,0.568749
P0100,S0168,G15,平阳县、嘉兴市、兰溪市、长兴县,0.568749
P0100,S0168,G16,瑞安市、常山县、德清县、庆元县,0.568749
